Date,Open,High,Low,Close,Adj Close,Volume
2011-08-01,110.43054962158203,110.61070251464844,106.16705322265625,107.90848541259766,82.65729522705078,11507323
2011-08-02,106.52735137939453,107.3680419921875,103.04449462890625,103.34474182128906,79.16144561767578,16131744
2011-08-03,103.5849380493164,105.08617401123047,102.44400024414062,104.90602111816406,80.35743713378906,14350540
2011-08-04,103.22464752197266,103.70503997802734,98.6008529663086,98.9011001586914,75.7576904296875,21335241
2011-08-05,100.04203033447266,101.78346252441406,96.67927551269531,99.14129638671875,75.941650390625,20699063
2011-08-08,94.09716033935547,96.85942840576172,91.87533569335938,92.65597534179688,70.97394561767578,28915237
2011-08-09,93.61676788330078,95.83858489990234,88.99297332763672,95.83858489990234,73.41180419921875,33048028
2011-08-10,95.17804718017578,95.41824340820312,90.1339111328125,90.61430358886719,69.41002655029297,22448444
2011-08-11,90.97460174560547,95.598388671875,90.07386016845703,94.15721130371094,72.1239013671875,21950836
2011-08-12,96.31898498535156,96.79937744140625,94.8177490234375,95.35819244384766,73.04383087158203,12456827
2011-08-15,97.09962463378906,98.54080200195312,96.5591812133789,98.42070770263672,75.38970184326172,10871561
2011-08-16,97.51996612548828,97.70011138916016,95.7785415649414,96.97952270507812,74.28572845458984,9880092
2011-08-17,97.88026428222656,99.32144165039062,96.5591812133789,97.45991516113281,74.65372467041016,8458492
2011-08-18,94.51750183105469,94.75769805908203,91.27484130859375,92.11553192138672,70.55999755859375,19716153
2011-08-19,90.67435455322266,93.73686218261719,90.2540054321289,90.61430358886719,69.41002655029297,13272591
2011-08-22,93.37657165527344,93.37657165527344,90.37410736083984,90.73440551757812,69.5020523071289,11562294
2011-08-23,91.09469604492188,93.31652069091797,90.73440551757812,93.31652069091797,71.47991180419922,11676834
2011-08-24,92.95622253417969,94.57755279541016,92.59593200683594,94.39740753173828,72.307861328125,10891112
2011-08-25,95.71849060058594,96.3790283203125,92.11553192138672,92.77607727050781,71.06593322753906,11294897
2011-08-26,92.475830078125,94.15721130371094,90.67435455322266,93.31652069091797,71.47991180419922,10385610
2011-08-29,94.8177490234375,96.43907928466797,94.57755279541016,96.31898498535156,73.77977752685547,7953589
2011-08-30,95.7785415649414,97.51996612548828,94.57755279541016,96.79937744140625,74.14777374267578,8086214
2011-08-31,97.51996612548828,99.02119445800781,97.0395736694336,97.9403076171875,75.02172088623047,10469974
2011-09-01,97.9403076171875,98.78099822998047,96.97952270507812,97.27976989746094,74.5157470703125,10194417
2011-09-02,95.17804718017578,95.598388671875,93.37657165527344,94.63760375976562,72.49185180664062,10282212
2011-09-06,91.57508850097656,91.81529235839844,90.07386016845703,91.57508850097656,70.14598083496094,16231113
2011-09-07,93.07632446289062,95.17804718017578,92.71602630615234,94.87779998779297,72.67585754394531,10031667
2011-09-08,94.21725463867188,95.05794525146484,93.01627349853516,93.61676788330078,71.70989990234375,19637351
2011-09-09,92.3557357788086,92.83612823486328,90.2540054321289,90.61430358886719,69.41002655029297,24053760
2011-09-12,90.1339111328125,91.81529235839844,88.3924789428711,90.1339111328125,69.04205322265625,28276328
2011-09-13,90.19396209716797,92.83612823486328,89.23316955566406,92.53588104248047,70.8819580078125,13872066
2011-09-14,92.95622253417969,96.31898498535156,91.27484130859375,94.8177490234375,72.62987518310547,15210950
2011-09-15,95.4782943725586,96.67927551269531,95.11799621582031,96.5591812133789,74.67315673828125,11211865
2011-09-16,97.39986419677734,98.48075103759766,96.49913024902344,98.06040954589844,75.8341064453125,14855309
2011-09-19,95.95868682861328,97.70011138916016,95.29814147949219,97.15966796875,75.13754272460938,9018199
2011-09-20,97.58001708984375,98.78099822998047,96.31898498535156,96.31898498535156,74.48738098144531,9364898
2011-09-21,95.89863586425781,96.49913024902344,92.23563385009766,92.3557357788086,71.42243957519531,12383304
2011-09-22,89.83366394042969,91.39494323730469,88.99297332763672,90.31405639648438,69.84353637695312,18934195
2011-09-23,89.4733657836914,91.57508850097656,89.23316955566406,91.33489227294922,70.63300323486328,10909963
2011-09-26,92.475830078125,93.79691314697266,90.49420166015625,93.49666595458984,72.30477905273438,15637284
2011-09-27,94.93785095214844,96.49913024902344,94.09716033935547,94.63760375976562,73.1871109008789,13387613
2011-09-28,94.57755279541016,96.07878875732422,92.59593200683594,92.77607727050781,71.74749755859375,9559338
2011-09-29,94.99789428710938,95.7785415649414,93.07632446289062,95.23809814453125,73.65150451660156,10107255
2011-09-30,93.97705841064453,94.45745849609375,91.21479797363281,91.39494323730469,70.67943572998047,12619577
2011-10-03,90.67435455322266,92.41577911376953,88.15228271484375,88.21233367919922,68.21820831298828,15437597
2011-10-04,87.0113525390625,89.53341674804688,84.18903350830078,89.23316955566406,69.00765228271484,18651360
2011-10-05,89.71356201171875,92.05548858642578,88.5726318359375,91.6951904296875,70.91162109375,13245263
2011-10-06,91.6951904296875,93.31652069091797,89.83366394042969,93.2564697265625,72.1190185546875,10814991
2011-10-07,94.27730560302734,94.51750183105469,91.51504516601562,93.07632446289062,71.9797134399414,10919222
2011-10-10,94.8177490234375,96.91947174072266,94.63760375976562,96.91947174072266,74.9517822265625,9361717
2011-10-11,95.95868682861328,97.39986419677734,95.83858489990234,96.91947174072266,74.9517822265625,7660297
2011-10-12,97.58001708984375,99.56163787841797,97.58001708984375,98.48075103759766,76.15916442871094,10284077
2011-10-13,97.45991516113281,97.9403076171875,96.19888305664062,97.39986419677734,75.32328796386719,7683045
2011-10-14,98.6008529663086,99.98198699951172,98.48075103759766,99.6817398071289,77.08792114257812,7516198
2011-10-17,99.02119445800781,99.6817398071289,97.21971893310547,97.45991516113281,75.36970520019531,7804995
2011-10-18,97.58001708984375,101.96360778808594,97.51996612548828,100.34227752685547,77.5987777709961,10899955
2011-10-19,100.34227752685547,101.30307006835938,98.54080200195312,99.20134735107422,76.71644592285156,8642774
2011-10-20,99.50159454345703,100.88272094726562,98.06040954589844,99.86188507080078,77.22726440429688,9174371
2011-10-21,98.30060577392578,99.26139068603516,96.85942840576172,97.9403076171875,75.74124145507812,18940190
2011-10-24,98.30060577392578,100.22218322753906,98.00035858154297,98.78099822998047,76.39136505126953,11164871
2011-10-25,98.84104919433594,99.02119445800781,96.3790283203125,97.39986419677734,75.32328796386719,13715544
2011-10-26,98.54080200195312,99.14129638671875,97.39986419677734,98.18051147460938,75.92698669433594,11090998
2011-10-27,101.84351348876953,105.08617401123047,100.9427719116211,104.30553436279297,80.6637191772461,18398234
2011-10-28,103.22464752197266,104.12538146972656,102.74424743652344,103.5849380493164,80.10647583007812,9620721
2011-10-31,101.96360778808594,102.14376068115234,100.28223419189453,100.34227752685547,77.5987777709961,8312012
